Command line: ['./SimulateLance.py']
Start time: 2007-08-03 23:00:00
End time: 2007-08-05 00:00:00
Overall time: 1 day, 1:00:00
DOWNLOAD: LanceDownloadEvent: node 103 vol 9 timestamp 31175 gps_timestamp 2007-08-04T03:32:29.170306Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T03:47:05.937000Z fetchtime 133.074102 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 12 timestamp 23414 gps_timestamp 2007-08-03T22:38:12.888742Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T03:50:37.860000Z fetchtime 211.920050 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 8 timestamp 24604 gps_timestamp 2007-08-03T23:23:20.140101Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T03:56:43.488000Z fetchtime 365.625052 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 0 timestamp 32223 gps_timestamp 2007-08-04T04:12:13.370902Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T05:10:35.420000Z fetchtime 134.411157 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 13 timestamp 32455 gps_timestamp 2007-08-04T04:21:01.171027Z nodeutil 1042 systemutil 1042 downloadutil 1042 time 2007-08-04T05:12:52.638000Z fetchtime 137.214613 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 13 timestamp 32450 gps_timestamp 2007-08-04T04:20:49.796022Z nodeutil 1042 systemutil 1042 downloadutil 1042 time 2007-08-04T05:15:24.671000Z fetchtime 152.029350 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 7 timestamp 32276 gps_timestamp 2007-08-04T04:14:13.945916Z nodeutil 1039 systemutil 1039 downloadutil 1039 time 2007-08-04T05:17:48.283000Z fetchtime 143.609375 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 2 timestamp 32448 gps_timestamp 2007-08-04T04:20:45.246017Z nodeutil 1038 systemutil 1038 downloadutil 1038 time 2007-08-04T05:20:00.484000Z fetchtime 132.197004 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 1 timestamp 32500 gps_timestamp 2007-08-04T04:22:43.546048Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T05:22:17.630000Z fetchtime 137.142660 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 3 timestamp 33443 gps_timestamp 2007-08-04T04:58:28.871490Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T05:24:27.398000Z fetchtime 129.764866 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 12 timestamp 33016 gps_timestamp 2007-08-04T04:42:17.446286Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T05:28:25.889000Z fetchtime 238.487419 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 9 timestamp 32410 gps_timestamp 2007-08-04T04:19:18.795987Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T05:30:56.130000Z fetchtime 150.237933 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 8 timestamp 32430 gps_timestamp 2007-08-04T04:20:04.296004Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T05:35:01.232000Z fetchtime 245.098274 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 13 timestamp 32403 gps_timestamp 2007-08-04T04:19:02.870990Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T05:37:54.293000Z fetchtime 173.057580 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 7 timestamp 33481 gps_timestamp 2007-08-04T04:59:55.321519Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T05:40:05.460000Z fetchtime 131.163572 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 4 timestamp 32493 gps_timestamp 2007-08-04T04:22:27.621030Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T05:42:56.190000Z fetchtime 170.727344 success True
