#time flow_seqno path
#This first chunk is just fully-observed routes, the chunk after the next commented line
#contains routes with inferred packets, and then the chunk
#after the last commented line are the scores (for the bottom half of the figure).
#These are grouped this way for greater ease in formatting
#the various data-groups.
59016 1075.763 0.967
59017 1076.719 1.000
59018 1076.719 1.000
59019 1077.688 1.000
59020 1077.919 0.967
59021 1078.906 1.000
59022 1078.938 1.000
59023 1079.625 1.000
59024 1079.656 1.000
59025 1080.625 1.000
59026 1080.906 0.967
59027 1081.594 1.000
59028 1081.625 1.000
59029 1082.562 1.000
59030 1082.594 1.000
59031 1083.562 1.000
59032 1083.844 1.000
59033 1084.531 0.967
59034 1085.094 1.000
59035 1085.531 1.000
59036 1085.531 1.000
59037 1086.500 1.000
59038 1086.781 1.000
59039 1087.469 0.967
59040 1087.750 1.000
59041 1088.469 1.000
59042 1088.719 1.000
59043 1089.438 1.000
59044 1089.438 0.967
59045 1090.406 1.000
59046 1090.438 1.000
59047 1091.656 1.000
59048 1091.938 1.000
59049 1092.375 0.967
59050 1093.156 1.000
59051 1093.344 0.967
59052 1093.406 1.000
59053 1094.344 1.000
59054 1094.625 1.000
59055 1095.312 1.000
59056 1095.344 1.000
59057 1096.281 1.000
59058 1096.312 1.000
59059 1097.281 0.967
59060 1097.312 1.000
59061 1098.250 1.000
59062 1098.513 0.933
59063 1099.219 1.000
59064 1099.500 1.000
59065 1100.219 1.000
59066 1100.219 1.000
59067 1101.188 1.000
59068 1101.200 0.967
59069 1102.156 1.000
59070 1102.719 1.000
59071 1103.156 1.000
59072 1103.188 1.000
59073 1104.375 1.000
59074 1104.638 0.967
59075 1105.094 1.000
59076 1105.125 1.000
59077 1106.094 1.000
59078 1106.125 1.000
59079 1107.062 1.000
59080 1107.094 1.000
59081 1108.062 1.000
59082 1108.325 0.933
59083 1109.031 1.000
59084 1109.312 0.967
59085 1110.000 1.000
59086 1110.031 1.000
59087 1110.969 1.000
59088 1111.000 1.000
59089 1111.969 1.000
59090 1112.000 1.000
59091 1112.938 1.000
59092 1113.469 1.000
59093 1113.906 0.967
59094 1113.938 1.000
59095 1114.906 1.000
59096 1115.219 1.000
59097 1115.875 1.000
59098 1116.438 0.967
59099 1116.875 1.000
59100 1117.156 0.967
59101 1117.844 1.000
59102 1117.875 1.000
59103 1118.812 1.000
59104 1118.844 1.000
59105 1119.781 1.000
59106 1119.844 1.000
59107 1120.781 0.967
59108 1120.812 1.000
59109 1121.750 0.967
59110 1121.781 1.000
59111 1123.000 1.000
59112 1123.000 1.000
59113 1123.719 1.000
59114 1124.094 1.000
59115 1124.688 1.000
59116 1124.750 1.000
59117 1125.688 1.000
59118 1125.969 1.000
59119 1126.656 1.000
59120 1126.688 1.000
59121 1127.656 1.000
59122 1127.656 1.000
59123 1128.625 0.967
59124 1129.594 1.000
59125 1129.969 1.000
59126 1130.094 1.000
59127 1130.594 1.000
59128 1130.844 1.000
59129 1131.562 1.000
59130 1131.575 0.967
59131 1132.531 1.000
59132 1132.562 1.000
59133 1133.531 1.000
59134 1133.812 1.000
59135 1134.500 1.000
59136 1134.531 1.000
59137 1135.469 0.967
59138 1135.500 1.000
59139 1136.469 1.000
59140 1136.750 1.000
59141 1137.438 1.000
59142 1137.469 1.000
59143 1138.406 1.000
59144 1138.531 1.000
59145 1139.406 1.000
59146 1139.406 1.000
59147 1140.375 1.000
59148 1140.406 1.000
59149 1141.344 1.000
59150 1142.156 1.000
59151 1142.344 1.000
59152 1142.375 1.000
59153 1143.344 1.000
59154 1143.375 1.000
59155 1144.281 1.000
59156 1144.344 1.000
59157 1145.281 1.000
59158 1145.544 0.967
59159 1146.250 1.000
59160 1146.281 1.000
59161 1147.250 1.000
59162 1147.481 0.967
59163 1148.219 1.000
59164 1148.500 1.000
59165 1149.188 0.967
59166 1149.219 1.000
59167 1150.188 1.000
59168 1150.169 0.967
59169 1151.156 1.000
59170 1151.438 1.000
59171 1152.125 1.000
59172 1152.231 0.967
59173 1153.125 1.000
59174 1153.688 0.967
59175 1154.094 1.000
59176 1154.375 1.000
59177 1155.062 0.967
59178 1155.094 0.967
59179 1156.062 1.000
59180 1156.344 1.000
59181 1157.031 1.000
59182 1157.312 1.000
59183 1158.031 1.000
59184 1158.031 1.000
59185 1159.000 1.000
59186 1159.031 1.000
59187 1159.969 1.000
59188 1160.000 1.000
59189 1160.938 1.000
59190 1161.000 1.000
59191 1161.938 1.000
59192 1162.250 1.000
59193 1162.906 1.000
59194 1162.938 1.000
59195 1163.906 1.000
59196 1164.688 1.000
59197 1164.875 1.000
59198 1164.906 1.000
59199 1165.844 1.000
59200 1165.856 0.967
59201 1166.844 1.000
59202 1166.806 0.933
59203 1167.812 1.000
59204 1167.844 1.000
59205 1168.781 1.000
59206 1168.812 1.000
59207 1169.781 1.000
59208 1170.062 1.000
59209 1170.750 1.000
59210 1170.781 1.000
59211 1171.719 1.000
59212 1171.750 1.000
59213 1172.719 1.000
59214 1173.000 1.000
59215 1173.688 1.000
59216 1173.719 1.000
59217 1174.656 1.000
59218 1174.919 0.967
59219 1175.656 0.967
59220 1175.688 1.000
59221 1176.625 1.000
59222 1176.656 1.000
59223 1177.594 1.000
59224 1177.625 1.000
59225 1178.594 1.000
59226 1178.594 1.000
59227 1179.562 0.967
59228 1179.594 1.000
59229 1180.562 1.000
59230 1181.156 1.000
59231 1181.531 0.967
59232 1182.312 1.000
59233 1182.531 1.000
59234 1182.562 0.967
59235 1183.500 1.000
59236 1183.531 1.000
59237 1184.469 1.000
59238 1185.438 1.000
59239 1185.562 1.000
59240 1185.594 1.000
59241 1186.438 1.000
59242 1186.419 0.967
59243 1187.406 1.000
59244 1187.688 1.000
59245 1188.375 1.000
59246 1188.388 0.967
59247 1189.375 1.000
59248 1189.375 1.000
59249 1190.344 1.000
59250 1190.625 1.000
59251 1191.344 1.000
59252 1191.575 0.933
59253 1192.312 1.000
59254 1192.312 0.967
59255 1193.281 0.967
59256 1193.312 1.000
59257 1194.281 1.000
59258 1194.513 0.967
59259 1195.250 1.000
59260 1195.625 1.000
59261 1196.219 1.000
59262 1196.250 1.000
59263 1197.219 0.967
59264 1197.250 1.000
59265 1198.188 1.000
59266 1198.219 1.000
59267 1199.156 1.000
59268 1199.188 1.000
59269 1200.156 1.000
59270 1200.188 1.000
59271 1201.125 0.967
59272 1201.406 1.000
59273 1202.125 1.000
59274 1202.156 1.000
59275 1203.094 0.967
59276 1203.125 1.000
59277 1204.062 1.000
59278 1204.094 0.967
59279 1205.062 1.000
59280 1205.044 0.367
59281 1206.031 0.580
59282 1207.031 0.580
59283 1207.031 0.560
59284 1207.312 0.540
59285 1208.000 0.520
59286 1208.281 0.533
59287 1208.969 0.567
59288 1209.250 0.600
59289 1209.969 0.633
59290 1210.250 0.667
59291 1210.938 0.667
59292 1211.719 0.667
59293 1211.906 0.667
59294 1212.000 0.667
59295 1213.688 0.667
59296 1213.688 0.700
59297 1213.875 0.733
59298 1213.906 0.767
59299 1215.125 0.800
59300 1215.406 0.833
59301 1215.844 0.867
59302 1216.406 0.900
59303 1216.812 0.933
59304 1217.125 0.967
59305 1218.312 1.000
59306 1218.594 0.967
59307 1218.750 1.000
59308 1218.812 1.000
59309 1219.750 1.000
59310 1220.031 1.000
59311 1221.000 1.000
59312 1221.000 1.000
59313 1221.719 1.000
59314 1222.000 0.967
59315 1223.469 1.000
59316 1223.500 1.000
59317 1223.656 1.000
59318 1223.688 1.000
59319 1224.656 0.967
59320 1224.906 1.000
59321 1225.625 1.000
59322 1225.656 1.000
59323 1226.625 1.000
59324 1226.906 0.967
59325 1227.594 1.000
59326 1227.969 1.000
59327 1228.562 0.967
59328 1228.875 1.000
59329 1229.750 1.000
59330 1229.812 1.000
59331 1230.531 1.000
59332 1230.812 1.000
59333 1231.500 1.000
59334 1231.531 1.000
59335 1232.500 1.000
59336 1232.531 1.000
59337 1233.469 1.000
59338 1233.500 1.000
59339 1234.438 1.000
59340 1234.719 1.000
59341 1235.438 1.000
59342 1235.438 0.967
59343 1236.406 1.000
59344 1236.469 1.000
59345 1237.375 1.000
59346 1237.406 1.000
59347 1238.375 0.967
59348 1238.844 1.000
59349 1239.344 1.000
59350 1239.750 1.000
59351 1240.312 1.000
59352 1240.344 1.000
59353 1241.312 1.000
59354 1241.344 1.000
59355 1242.281 1.000
59356 1242.562 1.000
59357 1243.281 1.000
59358 1243.531 1.000
59359 1244.250 1.000
59360 1244.531 1.000
59361 1245.219 1.000
59362 1246.000 1.000
59363 1246.188 1.000
59364 1246.219 1.000
59365 1247.188 0.967
59366 1248.156 1.000
59367 1248.250 1.000
59368 1248.500 1.000
59369 1249.156 1.000
59370 1250.125 1.000
59371 1251.094 1.000
59372 1250.719 1.000
59373 1251.312 1.000
59374 1251.844 1.000
59375 1252.094 1.000
59376 1252.094 1.000
59377 1253.062 1.000
59378 1253.094 1.000
59379 1254.031 1.000
59380 1254.062 1.000
59381 1255.000 1.000
59382 1255.062 1.000
59383 1256.000 1.000
59384 1256.031 1.000
59385 1256.969 1.000
59386 1257.781 1.000
59387 1257.969 1.000
59388 1258.219 0.967
59389 1258.938 1.000
59390 1260.406 1.000
59391 1260.875 1.000
59392 1261.344 1.000
59393 1261.763 0.967
59394 1261.625 1.000
59395 1262.438 1.000
59396 1263.312 1.000
59397 1263.469 1.000
59398 1263.594 0.967
59399 1263.812 1.000
59400 1264.094 1.000
59401 1264.812 1.000
59402 1265.625 1.000
59403 1265.781 1.000
59404 1265.812 1.000
59405 1266.750 1.000
59406 1267.562 1.000
59407 1267.750 1.000
59408 1268.000 1.000
59409 1268.719 1.000
59410 1269.000 1.000
59411 1269.719 1.000
59412 1269.844 0.967
59413 1270.688 1.000
59414 1271.219 1.000
59415 1271.875 1.000
59416 1272.656 1.000
59417 1273.281 1.000
59418 1273.625 1.000
59419 1274.375 1.000
59420 1274.594 1.000
59421 1274.750 1.000
59422 1274.812 1.000
59423 1275.594 0.967
59424 1275.594 1.000
59425 1276.844 1.000
59426 1277.125 1.000
59427 1277.562 1.000
59428 1277.656 1.000
59429 1278.531 1.000
59430 1278.812 1.000
59431 1279.500 1.000
59432 1279.781 1.000
59433 1280.500 1.000
59434 1281.031 1.000
59435 1281.469 1.000
59436 1281.562 1.000
59437 1282.438 1.000
59438 1283.469 1.000
59439 1284.312 1.000
59440 1284.844 0.967
59441 1284.406 1.000
59442 1285.188 0.967
59443 1285.375 1.000
59444 1285.438 1.000
59445 1286.375 1.000
59446 1286.375 0.967
59447 1287.344 1.000
59448 1287.375 1.000
59449 1288.312 1.000
59450 1288.531 1.000
59451 1289.312 1.000
59452 1289.594 1.000
59453 1290.281 1.000
59454 1290.312 1.000
59455 1291.250 1.000
59456 1291.312 1.000
59457 1292.250 1.000
59458 1293.219 1.000
59459 1294.062 1.000
59460 1294.062 1.000
59461 1294.188 1.000
59462 1295.188 1.000
59463 1295.250 0.967
59464 1295.281 1.000
59465 1296.156 1.000
59466 1296.219 1.000
59467 1297.406 1.000
59468 1297.438 1.000
59469 1298.125 1.000
59470 1298.156 1.000
59471 1299.094 1.000
59472 1299.625 0.967
59473 1300.062 1.000
59474 1300.156 1.000
59475 1301.062 1.000
59476 1301.844 1.000
59477 1302.031 1.000
59478 1302.062 1.000
59479 1303.031 1.000
59480 1303.062 0.967
59481 1304.000 1.000
59482 1304.031 1.000
59483 1304.969 1.000
59484 1305.250 1.000
59485 1305.969 1.000
59486 1306.375 1.000
59487 1306.938 0.967
59488 1306.969 1.000
59489 1307.906 0.967
59490 1307.938 1.000
59491 1308.906 1.000
59492 1308.906 1.000
59493 1309.875 1.000
59494 1309.969 1.000
59495 1310.844 1.000
59496 1311.188 1.000
59497 1311.844 1.000
59498 1311.875 1.000
59499 1312.812 1.000
59500 1312.844 1.000
59501 1313.781 1.000
59502 1314.594 1.000
59503 1314.781 1.000
59504 1314.781 1.000
59505 1316.000 1.000
59506 1316.719 1.000
59507 1317.719 1.000
59508 1317.719 1.000
59509 1318.500 1.000
59510 1317.875 1.000
59511 1318.688 1.000
59512 1318.719 1.000
59513 1319.688 1.000
59514 1319.688 1.000
59515 1320.656 1.000
59516 1321.188 1.000
59517 1321.625 1.000
59518 1322.438 1.000
59519 1322.875 1.000
59520 1323.138 0.967
59521 1323.594 1.000
59522 1323.625 1.000
59523 1324.562 1.000
59524 1325.375 1.000
59525 1325.562 1.000
59526 1325.562 1.000
59527 1326.531 1.000
59528 1326.812 0.967
59529 1327.500 1.000
59530 1328.562 1.000
59531 1328.469 1.000
59532 1329.094 1.000
59533 1329.469 1.000
59534 1330.000 1.000
59535 1330.438 1.000
59536 1330.719 0.967
59537 1331.438 1.000
59538 1331.469 1.000
59539 1332.406 1.000
59540 1332.438 1.000
59541 1333.375 1.000
59542 1333.406 1.000
59543 1334.375 1.000
59544 1334.719 1.000
59545 1335.344 1.000
59546 1335.375 1.000
59547 1336.312 1.000
59548 1336.344 1.000
59549 1337.562 1.000
59550 1337.594 1.000
59551 1338.281 1.000
59552 1338.312 1.000
59553 1339.250 1.000
59554 1339.812 1.000
59555 1340.250 1.000
59556 1340.281 1.000
59557 1341.219 1.000
59558 1341.250 1.000
59559 1342.188 1.000
59560 1342.219 1.000
59561 1343.188 1.000
59562 1343.438 1.000
59563 1344.156 1.000
59564 1344.344 1.000
59565 1345.125 1.000
59566 1345.656 1.000
59567 1346.125 0.967
59568 1346.188 1.000
59569 1347.094 1.000
59570 1347.406 1.000
59571 1348.094 1.000
59572 1348.344 1.000
59573 1349.062 1.000
59574 1349.344 1.000
59575 1350.281 1.000
59576 1350.562 1.000
59577 1351.000 1.000
59578 1351.062 1.000
59579 1352.000 1.000
59580 1352.094 1.000
59581 1352.969 1.000
59582 1353.969 1.000
59583 1353.969 1.000
59584 1354.250 1.000
59585 1354.938 1.000
59586 1355.625 1.000
59587 1355.906 1.000
59588 1355.938 1.000
59589 1356.906 1.000
59590 1356.969 0.967
59591 1357.875 1.000
59592 1358.000 1.000
59593 1358.844 1.000
59594 1358.875 1.000
59595 1359.844 1.000
59596 1360.125 1.000
59597 1360.812 1.000
59598 1361.594 1.000
59599 1361.781 1.000
59600 1361.812 1.000
59601 1362.781 1.000
59602 1362.781 1.000
59603 1363.750 0.967
59604 1364.031 1.000
59605 1364.719 1.000
59606 1364.750 1.000
59607 1365.719 1.000
59608 1366.688 1.000
59609 1366.938 1.000
59610 1367.219 1.000
59611 1367.688 1.000
59612 1368.500 1.000
59613 1368.656 1.000
59614 1368.656 1.000
59615 1369.625 1.000
59616 1369.656 1.000
59617 1370.594 1.000
59618 1370.906 1.000
59619 1371.594 0.967
59620 1371.625 1.000
59621 1372.562 1.000
59622 1372.844 1.000
59623 1373.562 1.000
59624 1373.844 1.000
59625 1374.531 0.967
59626 1374.812 1.000
59627 1375.531 1.000
59628 1375.531 1.000
59629 1376.500 1.000
59630 1377.031 1.000
59631 1377.469 1.000
59632 1378.031 1.000
59633 1378.438 1.000
59634 1378.531 1.000
59635 1379.438 0.967
59636 1379.469 1.000
59637 1380.406 1.000
59638 1381.406 1.000
59639 1381.438 1.000
59640 1381.469 1.000
59641 1382.625 1.000
59642 1382.656 0.967
59643 1383.875 1.000
59644 1383.875 1.000
59645 1384.344 1.000
59646 1384.875 0.967
59647 1385.312 1.000
59648 1385.594 1.000
59649 1386.281 1.000
59650 1386.312 0.967
59651 1387.281 1.000
59652 1387.562 1.000
59653 1388.250 1.000
59654 1389.062 1.000
59655 1389.219 1.000
59656 1389.344 1.000
59657 1390.188 1.000
59658 1390.344 1.000
59659 1391.188 1.000
59660 1392.156 1.000
59661 1392.750 1.000
59662 1393.156 1.000
59663 1393.656 0.967
59664 1394.125 1.000
59665 1394.219 1.000
59666 1395.406 1.000
59667 1395.625 1.000
59668 1395.625 1.000
59669 1396.094 1.000
59670 1396.625 1.000
59671 1397.062 1.000
59672 1397.094 1.000
59673 1398.062 1.000
59674 1398.062 1.000
59675 1399.031 1.000
59676 1399.062 1.000
59677 1400.000 1.000
59678 1400.531 1.000
59679 1400.969 1.000
59680 1401.531 1.000
59681 1401.969 1.000
59682 1402.250 1.000
59683 1402.938 1.000
59684 1403.219 1.000
59685 1403.906 1.000
59686 1404.906 1.000
59687 1404.938 0.967
59688 1405.156 1.000
59689 1405.875 1.000
59690 1405.906 1.000
59691 1406.844 1.000
59692 1407.844 1.000
59693 1408.062 1.000
59694 1407.906 1.000
59695 1409.094 0.967
59696 1409.094 1.000
59697 1409.812 1.000
59698 1410.781 1.000
59699 1411.094 1.000
59700 1411.125 1.000
59701 1411.750 1.000
59702 1411.812 1.000
59703 1413.000 1.000
59704 1413.312 1.000
59705 1413.719 1.000
59706 1413.750 1.000
59707 1414.688 1.000
59708 1414.969 1.000
59709 1415.688 1.000
59710 1415.719 1.000
59711 1416.656 1.000
59712 1416.844 1.000
59713 1417.625 1.000
59714 1417.875 1.000
59715 1418.625 1.000
59716 1419.844 1.000
59717 1419.656 1.000
59718 1420.094 1.000
59719 1420.562 1.000
59720 1420.594 1.000
59721 1421.562 1.000
59722 1421.844 1.000
59723 1422.562 0.967
59724 1422.844 0.967
59725 1423.531 1.000
59726 1423.719 1.000
59727 1424.500 1.000
59728 1424.500 1.000
59729 1425.469 1.000
59730 1425.500 1.000
59731 1426.469 1.000
59732 1427.438 0.967
59733 1428.250 1.000
59734 1428.500 1.000
59735 1428.406 0.967
59736 1428.594 1.000
59737 1429.375 1.000
59738 1429.406 1.000
59739 1430.375 0.967
59740 1430.375 1.000
59741 1431.344 0.967
59742 1431.375 1.000
59743 1432.312 1.000
59744 1432.562 0.967
59745 1433.500 1.000
59746 1434.031 1.000
59747 1434.281 1.000
59748 1434.562 1.000
59749 1435.250 1.000
59750 1435.812 1.000
59751 1436.250 0.967
59752 1436.281 1.000
59753 1437.500 1.000
59754 1437.531 1.000
59755 1438.219 1.000
59756 1438.562 1.000
59757 1439.188 1.000
59758 1439.719 1.000
59759 1440.156 1.000
59760 1440.419 0.967
59761 1441.156 1.000
59762 1441.188 1.000
59763 1442.125 1.000
59764 1442.156 1.000
59765 1443.094 0.967
59766 1443.125 1.000
59767 1444.094 1.000
59768 1444.125 1.000
59769 1445.062 1.000
59770 1445.094 1.000
59771 1446.031 0.967
59772 1446.062 1.000
59773 1447.031 1.000
59774 1447.312 1.000
59775 1448.000 1.000
59776 1448.531 1.000
59777 1448.969 1.000
59778 1449.031 1.000
59779 1450.219 1.000
59780 1450.250 1.000
59781 1451.469 1.000
59782 1451.469 1.000
59783 1451.906 1.000
59784 1451.938 1.000
59785 1452.906 1.000
59786 1452.906 1.000
59787 1453.875 1.000
59788 1454.656 1.000
59789 1454.844 1.000
59790 1455.844 1.000
59791 1455.875 1.000
59792 1455.906 1.000
59793 1456.812 1.000
59794 1457.625 1.000
59795 1457.812 1.000
59796 1457.812 1.000
59797 1458.781 0.967
59798 1459.594 1.000
59799 1459.750 1.000
59800 1459.875 1.000
59801 1461.000 1.000
59802 1461.719 0.967
59803 1461.750 1.000
59804 1462.281 1.000
59805 1462.719 1.000
59806 1463.000 1.000
59807 1463.688 0.967
59808 1464.219 1.000
59809 1464.656 1.000
59810 1464.719 1.000
59811 1465.625 1.000
59812 1466.188 1.000
59813 1466.625 1.000
59814 1466.906 1.000
59815 1467.594 1.000
59816 1467.625 1.000
59817 1468.844 1.000
59818 1469.406 1.000
59819 1469.562 1.000
59820 1469.763 0.967
59821 1470.812 1.000
59822 1470.844 1.000
59823 1471.531 1.000
59824 1471.812 1.000
59825 1472.500 1.000
59826 1472.531 1.000
59827 1473.500 1.000
59828 1473.781 1.000
59829 1474.469 1.000
59830 1474.469 1.000
59831 1475.438 1.000
59832 1475.938 1.000
59833 1476.438 1.000
59834 1476.469 0.967
59835 1477.406 1.000
59836 1477.938 1.000
59837 1478.375 0.967
59838 1478.656 1.000
59839 1479.375 1.000
59840 1479.594 1.000
59841 1480.344 1.000
59842 1480.906 1.000
59843 1481.312 1.000
59844 1482.156 1.000
59845 1482.312 0.967
59846 1482.312 1.000
59847 1483.281 1.000
59848 1483.312 1.000
59849 1484.250 0.967
59850 1484.281 1.000
59851 1485.250 1.000
59852 1485.281 1.000
59853 1486.250 1.000
59854 1486.250 1.000
59855 1487.188 1.000
59856 1487.219 0.967
59857 1488.188 1.000
59858 1489.156 1.000
59859 1489.188 1.000
59860 1489.281 1.000
59861 1490.156 0.967
59862 1491.125 1.000
59863 1491.125 0.967
59864 1491.188 1.000
59865 1492.094 1.000
59866 1492.375 0.967
59867 1493.062 1.000
59868 1493.125 1.000
59869 1494.062 1.000
59870 1494.344 1.000
59871 1495.031 1.000
59872 1495.156 1.000
59873 1496.000 1.000
59874 1497.000 1.000
59875 1497.312 1.000
59876 1497.344 1.000
59877 1497.969 1.000
59878 1498.000 1.000
59879 1498.938 1.000
59880 1499.750 1.000
59881 1499.938 0.967
59882 1499.969 1.000
59883 1500.906 1.000
59884 1500.938 1.000
59885 1501.906 1.000
59886 1502.188 1.000
59887 1502.875 1.000
59888 1502.906 1.000
59889 1503.844 1.000
59890 1503.938 1.000
59891 1504.844 0.967
59892 1505.656 0.450
59893 1505.812 0.900
59894 1505.812 0.950
59895 1506.781 1.000
59896 1506.812 1.000
59897 1508.312 1.000
59898 1508.344 1.000
59899 1508.750 1.000
59900 1509.031 1.000
59901 1509.719 1.000
59902 1509.750 1.000
59903 1510.719 1.000
59904 1510.719 1.000
59905 1511.688 1.000
59906 1511.969 1.000
59907 1512.656 1.000
59908 1512.688 1.000
59909 1513.656 1.000
59910 1513.688 1.000
59911 1514.625 1.000
59912 1514.656 0.950
59913 1515.594 1.000
59914 1515.625 1.000
59915 1516.594 1.000
59916 1516.625 1.000
59917 1517.562 1.000
59918 1517.875 1.000
59919 1518.531 1.000
59920 1518.562 1.000
59921 1519.531 1.000
59922 1519.812 1.000
59923 1520.500 1.000
59924 1520.531 1.000
59925 1521.469 1.000
59926 1521.500 1.000
59927 1522.469 1.000
59928 1522.500 1.000
59929 1523.438 1.000
59930 1523.719 1.000
59931 1524.406 1.000
59932 1524.419 0.950
59933 1525.406 1.000
59934 1525.438 1.000
59935 1526.375 1.000
59936 1526.406 1.000
59937 1527.906 1.000
59938 1527.888 0.950
59939 1528.344 1.000
59940 1528.469 1.000
59941 1529.344 1.000
59942 1529.375 1.000
59943 1530.312 1.000
59944 1530.344 1.000
59945 1531.281 1.000
59946 1531.263 0.950
59947 1532.250 1.000
59948 1532.312 1.000
59949 1533.250 1.000
59950 1533.281 1.000
59951 1534.219 1.000
59952 1534.250 1.000
59953 1535.188 1.000
59954 1535.219 1.000
59955 1536.188 1.000
59956 1536.188 1.000
59957 1537.156 1.000
59958 1537.188 1.000
59959 1538.125 1.000
59960 1538.156 1.000
59961 1539.125 0.950
59962 1539.125 1.000
59963 1540.094 0.950
59964 1540.125 1.000
59965 1541.062 1.000
59966 1541.094 1.000
59967 1542.062 1.000
59968 1542.062 1.000
59969 1543.031 1.000
59970 1543.094 1.000
59971 1544.000 1.000
59972 1544.062 1.000
59973 1545.000 1.000
59974 1545.000 1.000
59975 1545.969 1.000
59976 1546.000 1.000
59977 1546.938 1.000
59978 1546.969 1.000
59979 1547.938 1.000
59980 1547.969 1.000
59981 1548.906 1.000
59982 1549.188 1.000
59983 1549.906 1.000
59984 1549.919 0.950
59985 1550.875 1.000
59986 1550.906 1.000
59987 1551.844 1.000
59988 1551.875 1.000
59989 1552.844 0.950
59990 1552.844 1.000
59991 1553.812 1.000
59992 1553.844 1.000
59993 1554.781 1.000
59994 1554.812 1.000
59995 1555.750 1.000
59996 1555.781 1.000
59997 1556.750 1.000
59998 1557.031 1.000
59999 1557.719 1.000
60000 1557.750 1.000
60001 1558.719 1.000
60002 1565.969 1.000
60003 1566.000 1.000
60004 1566.062 1.000
60005 1566.062 1.000
60006 1566.094 1.000
60007 1566.625 1.000
60008 1566.562 1.000
60009 1566.594 1.000
60010 1566.625 1.000
60011 1566.688 1.000
60012 1566.688 1.000
60013 1566.719 1.000
60014 1567.031 1.000
60015 1567.094 1.000
60016 1567.094 1.000
60017 1567.375 1.000
60018 1567.531 1.000
60019 1567.562 1.000
60020 1567.794 0.950
60021 1568.500 1.000
60022 1568.481 0.950
60023 1569.469 1.000
60024 1569.500 1.000
60025 1570.469 1.000
60026 1570.500 1.000
60027 1571.438 1.000
60028 1571.469 1.000
60029 1572.438 1.000
60030 1572.438 1.000
60031 1573.406 1.000
60032 1573.388 0.950
60033 1574.375 1.000
60034 1574.388 0.950
60035 1575.375 1.000
60036 1575.406 1.000
60037 1576.344 1.000
60038 1576.688 1.000
60039 1577.312 1.000
60040 1577.344 1.000
60041 1578.312 1.000
60042 1578.344 1.000
60043 1579.281 1.000
60044 1579.294 0.950
60045 1580.250 1.000
60046 1580.263 0.950
60047 1581.250 1.000
60048 1581.250 1.000
60049 1582.469 1.000
60050 1582.500 1.000
60051 1583.188 1.000
60052 1583.250 1.000
60053 1584.188 1.000
60054 1584.188 1.000
60055 1585.156 1.000
60056 1585.200 0.950
60057 1586.125 1.000
60058 1586.156 1.000
60059 1587.375 1.000
60060 1587.406 1.000
60061 1588.094 0.950
60062 1588.375 1.000
60063 1589.062 1.000
60064 1589.094 1.000
60065 1590.062 1.000
60066 1590.094 1.000
60067 1591.031 1.000
60068 1591.062 1.000
60069 1592.000 1.000
60070 1592.312 1.000
60071 1593.000 1.000
60072 1593.031 1.000
60073 1593.969 1.000
60074 1594.000 1.000
60075 1594.969 1.000
60076 1595.000 1.000
60077 1595.938 1.000
60078 1596.250 1.000
60079 1596.938 1.000
60080 1596.969 1.000
60081 1597.906 1.000
60082 1597.906 1.000
60083 1598.875 1.000
60084 1598.906 1.000
60085 1599.844 1.000
60086 1599.875 1.000
60087 1600.844 1.000
60088 1600.844 1.000
60089 1601.812 1.000
60090 1601.844 1.000
60091 1602.781 1.000
60092 1602.812 1.000
60093 1603.781 1.000
60094 1603.812 1.000
60095 1604.750 1.000
60096 1604.781 1.000
60097 1605.719 1.000
60098 1605.781 1.000
60099 1606.719 1.000
60100 1606.719 1.000
60101 1607.688 1.000
60102 1607.969 1.000
60103 1608.656 1.000
60104 1608.669 0.950
60105 1609.656 1.000
60106 1609.638 0.950
60107 1610.625 1.000
60108 1610.656 1.000
60109 1611.625 1.000
60110 1611.656 0.950
60111 1612.594 1.000
60112 1612.625 1.000
60113 1613.562 1.000
60114 1613.594 1.000
60115 1614.562 1.000
60116 1614.544 0.950
60117 1615.531 1.000
60118 1615.562 1.000
60119 1616.500 1.000
60120 1616.562 1.000
60121 1617.500 1.000
60122 1617.781 1.000
60123 1618.469 1.000
60124 1618.500 1.000
60125 1619.438 1.000
60126 1619.469 1.000
60127 1620.438 1.000
60128 1620.469 1.000
60129 1621.406 1.000
60130 1621.469 1.000
60131 1622.406 1.000
60132 1622.406 1.000
60133 1623.375 1.000
60134 1623.625 1.000
60135 1624.344 1.000
60136 1624.375 0.950
60137 1625.312 1.000
60138 1625.344 1.000
60139 1626.312 1.000
60140 1626.594 1.000
60141 1627.281 1.000
60142 1627.312 1.000
60143 1628.250 1.000
60144 1628.281 1.000
60145 1629.250 1.000
60146 1629.250 1.000
60147 1630.219 0.950
60148 1630.250 1.000
60149 1631.219 1.000
60150 1631.250 1.000
60151 1632.188 1.000
60152 1632.200 0.950
60153 1633.156 1.000
60154 1633.438 1.000
60155 1634.125 1.000
60156 1634.406 1.000
60157 1635.375 1.000
60158 1635.406 1.000
60159 1636.094 1.000
60160 1636.125 1.000
60161 1637.094 1.000
60162 1637.125 1.000
60163 1638.062 1.000
60164 1638.094 1.000
60165 1639.031 1.000
60166 1639.062 1.000
60167 1640.000 1.000
60168 1640.031 1.000
60169 1641.000 1.000
60170 1641.013 0.950
60171 1641.969 1.000
60172 1642.000 1.000
